,threshold,odd,diff_prob,diff_odd,num_bets,perc,mean_odd,benefits,max_loss,max_wins,money_max_loss
518,50,1.6000000000000005,0.2,0.6,2340,48.205128205128204,2.1775726495726495,4958.0,-6400,6200,7746.875
519,50,1.6000000000000005,0.2,0.7000000000000001,1692,47.28132387706856,2.2900413711583925,8816.0,-6600,5300,13357.575757575756
520,50,1.6000000000000005,0.2,0.8,938,44.02985074626866,2.6214498933901917,13362.0,-4000,3800,33405.0
521,50,1.6000000000000005,0.2,0.9,721,43.41192787794729,2.743536754507628,13680.0,-3900,3500,35076.92307692308
522,50,1.6000000000000005,0.25,0.1,6961,49.93535411578796,1.9961456687257577,-12152.0,-12800,11200,-9493.75
523,50,1.6000000000000005,0.25,0.2,5969,49.90785726252304,2.009432065672642,-8009.0,-11400,10700,-7025.438596491227
524,50,1.6000000000000005,0.25,0.30000000000000004,5062,49.446858949032006,2.0260272619517976,-8511.0,-10800,9300,-7880.555555555556
525,50,1.6000000000000005,0.25,0.4,4179,49.4376645130414,2.0495549174443646,-3330.9999999999995,-8800,8900,-3785.227272727272
526,50,1.6000000000000005,0.25,0.5,2981,48.674941294867494,2.114129486749413,1394.0,-7600,7900,1834.2105263157894
527,50,1.6000000000000005,0.25,0.6,2338,48.24636441402909,2.177600513259196,5158.0,-6800,6200,7585.2941176470595
528,50,1.6000000000000005,0.25,0.7000000000000001,1690,47.337278106508876,2.2902130177514795,9016.0,-5800,5300,15544.827586206895
529,50,1.6000000000000005,0.25,0.8,937,44.07684098185699,2.621419423692636,13462.0,-3700,3800,36383.78378378378
530,50,1.6000000000000005,0.25,0.9,720,43.47222222222222,2.7436666666666665,13780.0,-3900,3500,35333.33333333333
531,50,1.6000000000000005,0.3,0.1,6948,49.971214738054115,1.99561168681635,-11696.0,-12500,11600,-9356.8
532,50,1.6000000000000005,0.3,0.2,5958,49.932863376972136,2.0088351795904664,-7753.0,-11400,10100,-6800.877192982456
533,50,1.6000000000000005,0.3,0.30000000000000004,5052,49.465558194774346,2.0253642121931907,-8355.0,-11600,9300,-7202.5862068965525
534,50,1.6000000000000005,0.3,0.4,4170,49.4484412470024,2.048820143884892,-3274.9999999999995,-10200,9100,-3210.7843137254895
535,50,1.6000000000000005,0.3,0.5,2972,48.687752355316285,2.113294078061911,1450.0,-7900,7500,1835.4430379746834
536,50,1.6000000000000005,0.3,0.6,2330,48.24034334763949,2.1768197424892706,5114.0,-6900,6100,7411.59420289855
537,50,1.6000000000000005,0.3,0.7000000000000001,1685,47.359050445103854,2.289359050445104,9072.0,-5800,5300,15641.379310344828
538,50,1.6000000000000005,0.3,0.8,933,44.158628081457664,2.6206002143622724,13582.0,-4300,3700,31586.046511627905
539,50,1.6000000000000005,0.3,0.9,716,43.575418994413404,2.7432821229050277,13900.0,-3700,3500,37567.56756756757
540,50,1.6000000000000005,0.35000000000000003,0.1,6936,49.98558246828143,1.9953964821222607,-11628.0,-12300,11200,-9453.658536585366
541,50,1.6000000000000005,0.35000000000000003,0.2,5946,49.94954591321898,2.008610830810629,-7685.0,-11100,10000,-6923.423423423424
542,50,1.6000000000000005,0.35000000000000003,0.30000000000000004,5041,49.49414798651061,2.025094227335846,-8207.0,-9700,9900,-8460.824742268042
543,50,1.6000000000000005,0.35000000000000003,0.4,4161,49.48329728430665,2.048421052631579,-3148.999999999999,-10000,9100,-3148.999999999999
544,50,1.6000000000000005,0.35000000000000003,0.5,2964,48.717948717948715,2.112958839406208,1476.0,-8000,6800,1845.0
545,50,1.6000000000000005,0.35000000000000003,0.6,2323,48.25656478691347,2.176409814894533,5040.0,-6700,6700,7522.388059701492
546,50,1.6000000000000005,0.35000000000000003,0.7000000000000001,1679,47.34961286480048,2.2888862418106015,8898.0,-5900,5100,15081.35593220339
547,50,1.6000000000000005,0.35000000000000003,0.8,929,44.13347685683531,2.619773950484392,13372.0,-4300,3800,31097.674418604653
548,50,1.6000000000000005,0.35000000000000003,0.9,712,43.53932584269663,2.742893258426966,13690.0,-3700,3000,37000.0
549,50,1.6000000000000005,0.4,0.1,6921,49.978326831382745,1.9948938014737754,-11901.0,-12600,10900,-9445.238095238095
550,50,1.6000000000000005,0.4,0.2,5933,49.92415304230575,2.0079925838530253,-8158.0,-12200,11000,-6686.88524590164
551,50,1.6000000000000005,0.4,0.30000000000000004,5030,49.463220675944335,2.0243677932405566,-8700.0,-9100,10400,-9560.439560439561
552,50,1.6000000000000005,0.4,0.4,4152,49.470134874759154,2.047627649325626,-3421.9999999999995,-9000,8900,-3802.2222222222217
553,50,1.6000000000000005,0.4,0.5,2955,48.69712351945854,2.112040609137056,1203.0,-7500,6800,1604.0
554,50,1.6000000000000005,0.4,0.6,2315,48.207343412526996,2.175516198704104,4667.0,-6900,6300,6763.76811594203
555,50,1.6000000000000005,0.4,0.7000000000000001,1673,47.34010759115362,2.287818290496115,8721.0,-5500,5100,15856.363636363636
556,50,1.6000000000000005,0.4,0.8,924,44.15584415584416,2.6196969696969696,13330.0,-4800,3200,27770.833333333332
557,50,1.6000000000000005,0.4,0.9,707,43.56435643564357,2.7436633663366337,13648.0,-4100,2900,33287.80487804878
558,50,1.6000000000000005,0.45,0.1,6902,49.95653433787308,1.9939771080846131,-12516.0,-11300,11300,-11076.106194690266
559,50,1.6000000000000005,0.45,0.2,5914,49.89854582346973,2.006964829218803,-8773.0,-11300,10900,-7763.716814159292
560,50,1.6000000000000005,0.45,0.30000000000000004,5011,49.431251247256036,2.0232169227699064,-9315.0,-10100,9000,-9222.772277227723
561,50,1.6000000000000005,0.45,0.4,4133,49.43140575852891,2.046339220904912,-4036.9999999999995,-10500,9100,-3844.761904761904
562,50,1.6000000000000005,0.45,0.5,2940,48.60544217687075,2.110108843537415,362.0,-7400,7300,489.1891891891892
563,50,1.6000000000000005,0.45,0.6,2301,48.109517601043024,2.173246414602347,3894.0,-7800,7100,4992.307692307692
564,50,1.6000000000000005,0.45,0.7000000000000001,1659,47.19710669077758,2.2856178420735382,7948.0,-5300,5800,14996.226415094337
565,50,1.6000000000000005,0.45,0.8,914,43.98249452954048,2.6180525164113786,12720.0,-4900,3300,25959.183673469386
566,50,1.6000000000000005,0.45,0.9,699,43.34763948497854,2.7424463519313305,13083.0,-4100,3500,31909.756097560978
567,50,1.7000000000000006,0.05,0.1,5663,48.77273529931132,2.0771534522337984,439.0,-10800,10100,406.48148148148147
568,50,1.7000000000000006,0.05,0.2,4669,48.46862283144142,2.111456414649818,4416.0,-9000,8300,4906.666666666667
569,50,1.7000000000000006,0.05,0.30000000000000004,3760,47.5,2.158441489361702,3909.0,-8300,7400,4709.638554216867
570,50,1.7000000000000006,0.05,0.4,2876,46.87065368567455,2.2332927677329626,8976.0,-8400,7600,10685.714285714286
571,50,1.7000000000000006,0.05,0.5,1704,43.66197183098591,2.4660915492957747,12798.0,-6700,5700,19101.492537313432
572,50,1.7000000000000006,0.05,0.6,1357,42.96241709653648,2.570427413411938,14147.0,-6400,4500,22104.6875
573,50,1.7000000000000006,0.05,0.7000000000000001,1133,42.63018534863195,2.6221270962047663,13499.0,-5000,3700,26998.0
574,50,1.7000000000000006,0.05,0.8,883,42.92185730464326,2.691653454133635,13764.0,-4300,3400,32009.302325581393
575,50,1.7000000000000006,0.05,0.9,727,43.60385144429161,2.74251719394773,14132.0,-3800,3100,37189.47368421053
576,50,1.7000000000000006,0.1,0.1,5656,48.76237623762376,2.0766884724186703,167.0,-11200,10100,149.10714285714286
577,50,1.7000000000000006,0.1,0.2,4662,48.455598455598455,2.110943800943801,4144.0,-8800,7800,4709.090909090909
578,50,1.7000000000000006,0.1,0.30000000000000004,3754,47.49600426212041,2.157863612147043,3742.0,-8600,7800,4351.162790697674
579,50,1.7000000000000006,0.1,0.4,2870,46.864111498257834,2.2326933797909407,8809.0,-8400,7600,10486.904761904761
580,50,1.7000000000000006,0.1,0.5,1698,43.639575971731446,2.4659010600706712,12631.0,-6600,5400,19137.878787878788
581,50,1.7000000000000006,0.1,0.6,1351,42.93116210214656,2.5706513693560327,13980.0,-5200,4900,26884.615384615387
582,50,1.7000000000000006,0.1,0.7000000000000001,1128,42.5531914893617,2.62238475177305,13232.0,-5000,3700,26464.0
583,50,1.7000000000000006,0.1,0.8,879,42.889647326507394,2.6920477815699657,13637.0,-4200,3500,32469.047619047622
584,50,1.7000000000000006,0.1,0.9,724,43.508287292817684,2.7428729281767956,13905.0,-3800,3600,36592.10526315789
585,50,1.7000000000000006,0.15000000000000002,0.1,5650,48.743362831858406,2.076392920353982,-190.9999999999999,-11000,11000,-173.6363636363635
586,50,1.7000000000000006,0.15000000000000002,0.2,4656,48.43213058419244,2.110629295532646,3786.0,-9100,8900,4160.43956043956
587,50,1.7000000000000006,0.15000000000000002,0.30000000000000004,3749,47.45265404107762,2.157519338490264,3284.0,-9000,8700,3648.8888888888887
588,50,1.7000000000000006,0.15000000000000002,0.4,2866,46.8248429867411,2.232337752965806,8464.0,-8700,7600,9728.735632183909
589,50,1.7000000000000006,0.15000000000000002,0.5,1695,43.59882005899705,2.465693215339233,12406.0,-6500,6400,19086.153846153848
590,50,1.7000000000000006,0.15000000000000002,0.6,1348,42.87833827893175,2.5706231454005937,13755.0,-5400,4900,25472.222222222223
591,50,1.7000000000000006,0.15000000000000002,0.7000000000000001,1125,42.48888888888889,2.622488888888889,13007.0,-4900,3600,26544.897959183676
592,50,1.7000000000000006,0.15000000000000002,0.8,876,42.80821917808219,2.692420091324201,13412.0,-4200,3400,31933.333333333332
593,50,1.7000000000000006,0.15000000000000002,0.9,721,43.41192787794729,2.743536754507628,13680.0,-3900,3500,35076.92307692308
594,50,1.7000000000000006,0.2,0.1,5646,48.724760892667376,2.076532058094226,-372.00000000000034,-11000,10000,-338.18181818181847
595,50,1.7000000000000006,0.2,0.2,4654,48.43145681134508,2.1107069187795444,3771.0,-9200,8900,4098.913043478261
596,50,1.7000000000000006,0.2,0.30000000000000004,3747,47.45129436882839,2.157640779290099,3269.0,-9200,8600,3553.260869565217
597,50,1.7000000000000006,0.2,0.4,2864,46.822625698324025,2.2325488826815643,8449.0,-8700,7600,9711.494252873563
598,50,1.7000000000000006,0.2,0.5,1695,43.59882005899705,2.465693215339233,12406.0,-6500,6400,19086.153846153848
599,50,1.7000000000000006,0.2,0.6,1348,42.87833827893175,2.5706231454005937,13755.0,-5400,4900,25472.222222222223
600,50,1.7000000000000006,0.2,0.7000000000000001,1125,42.48888888888889,2.622488888888889,13007.0,-4900,3600,26544.897959183676
601,50,1.7000000000000006,0.2,0.8,876,42.80821917808219,2.692420091324201,13412.0,-4200,3400,31933.333333333332
602,50,1.7000000000000006,0.2,0.9,721,43.41192787794729,2.743536754507628,13680.0,-3900,3500,35076.92307692308
603,50,1.7000000000000006,0.25,0.1,5644,48.724309000708715,2.0764085754783843,-392.0000000000001,-10800,9100,-362.96296296296305
604,50,1.7000000000000006,0.25,0.2,4652,48.43078245915735,2.1105717970765263,3751.0,-8500,8800,4412.941176470588
605,50,1.7000000000000006,0.25,0.30000000000000004,3745,47.44993324432577,2.157497997329773,3249.0,-9200,8600,3531.521739130435
606,50,1.7000000000000006,0.25,0.4,2862,46.820405310971346,2.232414395527603,8429.0,-8700,7700,9688.505747126437
607,50,1.7000000000000006,0.25,0.5,1694,43.6245572609209,2.4655844155844155,12506.0,-6700,6400,18665.671641791043
608,50,1.7000000000000006,0.25,0.6,1347,42.910170749814405,2.5705642167780254,13855.0,-5500,4900,25190.909090909092
609,50,1.7000000000000006,0.25,0.7000000000000001,1124,42.52669039145908,2.622464412811388,13107.0,-4200,3600,31207.142857142855
610,50,1.7000000000000006,0.25,0.8,875,42.857142857142854,2.6924685714285714,13512.0,-4200,3400,32171.428571428572
611,50,1.7000000000000006,0.25,0.9,720,43.47222222222222,2.7436666666666665,13780.0,-3900,3500,35333.33333333333
612,50,1.7000000000000006,0.3,0.1,5633,48.783951713119116,2.075790875199716,197.99999999999977,-10700,9500,185.0467289719624
613,50,1.7000000000000006,0.3,0.2,4643,48.481585181994404,2.1098556967477924,4141.0,-9700,8700,4269.072164948454
614,50,1.7000000000000006,0.3,0.30000000000000004,3737,47.4979930425475,2.1566925341182768,3539.0,-9200,7500,3846.739130434783
615,50,1.7000000000000006,0.3,0.4,2855,46.86514886164623,2.231523642732049,8619.0,-6900,7800,12491.304347826088
616,50,1.7000000000000006,0.3,0.5,1687,43.68701837581506,2.4650444576170716,12696.0,-6000,6000,21160.0
617,50,1.7000000000000006,0.3,0.6,1341,42.95302013422819,2.57020879940343,13945.0,-6100,4900,22860.655737704918
618,50,1.7000000000000006,0.3,0.7000000000000001,1120,42.589285714285715,2.621785714285714,13227.0,-5200,3600,25436.53846153846
619,50,1.7000000000000006,0.3,0.8,871,42.93915040183697,2.6919173363949485,13632.0,-4300,3300,31702.325581395347
620,50,1.7000000000000006,0.3,0.9,716,43.575418994413404,2.7432821229050277,13900.0,-3700,3500,37567.56756756757
621,50,1.7000000000000006,0.35000000000000003,0.1,5624,48.79089615931721,2.075467638691323,129.99999999999977,-10700,9600,121.49532710280353
622,50,1.7000000000000006,0.35000000000000003,0.2,4634,48.48942598187311,2.1095295640914977,4073.0,-9500,8400,4287.368421052632
623,50,1.7000000000000006,0.35000000000000003,0.30000000000000004,3729,47.5194422097077,2.156304639313489,3551.0,-8800,7900,4035.2272727272725
624,50,1.7000000000000006,0.35000000000000003,0.4,2849,46.893646893646896,2.230902070902071,8609.0,-7600,8100,11327.631578947368
625,50,1.7000000000000006,0.35000000000000003,0.5,1682,43.69797859690844,2.464667063020214,12586.0,-6200,6000,20300.0
626,50,1.7000000000000006,0.35000000000000003,0.6,1337,42.93193717277487,2.5694839192221393,13735.0,-5300,4400,25915.09433962264
627,50,1.7000000000000006,0.35000000000000003,0.7000000000000001,1116,42.562724014336915,2.6211021505376344,13017.0,-4700,3900,27695.74468085106
628,50,1.7000000000000006,0.35000000000000003,0.8,867,42.90657439446367,2.691361014994233,13422.0,-4300,3300,31213.953488372095
629,50,1.7000000000000006,0.35000000000000003,0.9,712,43.53932584269663,2.742893258426966,13690.0,-3700,3000,37000.0
630,50,1.7000000000000006,0.4,0.1,5610,48.78787878787879,2.07498752228164,-76.99999999999989,-10300,10200,-74.75728155339795
631,50,1.7000000000000006,0.4,0.2,4622,48.46386845521419,2.108922544353094,3666.0,-10000,8000,3665.9999999999995
632,50,1.7000000000000006,0.4,0.30000000000000004,3719,47.48588330196289,2.1555767679483733,3124.0,-8400,7100,3719.047619047619
633,50,1.7000000000000006,0.4,0.4,2841,46.884899683210136,2.2301196761703626,8402.0,-8100,7100,10372.839506172839
634,50,1.7000000000000006,0.4,0.5,1674,43.66786140979689,2.4644563918757467,12379.0,-5700,5600,21717.543859649122
635,50,1.7000000000000006,0.4,0.6,1330,42.857142857142854,2.569609022556391,13428.0,-5300,4100,25335.849056603773
636,50,1.7000000000000006,0.4,0.7000000000000001,1110,42.52252252252252,2.621288288288288,12840.0,-4600,3500,27913.043478260868
637,50,1.7000000000000006,0.4,0.8,862,42.92343387470998,2.69169373549884,13380.0,-4300,3500,31116.279069767443
638,50,1.7000000000000006,0.4,0.9,707,43.56435643564357,2.7436633663366337,13648.0,-4100,2900,33287.80487804878
639,50,1.7000000000000006,0.45,0.1,5594,48.78441186986057,2.0739023954236684,-496.0,-10500,10400,-472.3809523809524
640,50,1.7000000000000006,0.45,0.2,4606,48.45853234910986,2.1077225358228397,3246.999999999999,-8800,8600,3689.772727272726
641,50,1.7000000000000006,0.45,0.30000000000000004,3703,47.475020253848236,2.1542857142857144,2705.0,-8800,9100,3073.8636363636365
642,50,1.7000000000000006,0.45,0.4,2825,46.86725663716814,2.228849557522124,7983.0,-7900,7200,10105.06329113924
643,50,1.7000000000000006,0.45,0.5,1662,43.561973525872446,2.4627557160048137,11734.0,-5800,5300,20231.034482758623
644,50,1.7000000000000006,0.45,0.6,1318,42.716236722306526,2.568421851289833,12783.0,-5200,5100,24582.692307692305
645,50,1.7000000000000006,0.45,0.7000000000000001,1098,42.349726775956285,2.6204280510018214,12195.0,-4500,4000,27100.0
646,50,1.7000000000000006,0.45,0.8,852,42.72300469483568,2.690774647887324,12770.0,-4600,3800,27760.869565217392
647,50,1.7000000000000006,0.45,0.9,699,43.34763948497854,2.7424463519313305,13083.0,-4100,3500,31909.756097560978
648,50,1.8000000000000007,0.05,0.1,3893,46.93038787567429,2.223832519907526,13377.0,-9800,8600,13650.0
649,50,1.8000000000000007,0.05,0.2,2940,45.85034013605443,2.3219897959183675,16854.0,-8600,7200,19597.674418604653
650,50,1.8000000000000007,0.05,0.30000000000000004,2429,44.668587896253605,2.3874680938657886,15003.0,-8700,6300,17244.827586206895
651,50,1.8000000000000007,0.05,0.4,2008,44.223107569721115,2.4511653386454184,16218.0,-7000,5000,23168.571428571428
652,50,1.8000000000000007,0.05,0.5,1576,43.71827411167513,2.5264213197969543,16128.0,-6100,4700,26439.344262295082
653,50,1.8000000000000007,0.05,0.6,1357,42.96241709653648,2.570427413411938,14147.0,-6400,4500,22104.6875
654,50,1.8000000000000007,0.05,0.7000000000000001,1133,42.63018534863195,2.6221270962047663,13499.0,-5000,3700,26998.0
655,50,1.8000000000000007,0.05,0.8,883,42.92185730464326,2.691653454133635,13764.0,-4300,3400,32009.302325581393
656,50,1.8000000000000007,0.05,0.9,727,43.60385144429161,2.74251719394773,14132.0,-3800,3100,37189.47368421053
657,50,1.8000000000000007,0.1,0.1,3886,46.91199176531137,2.2234199691199175,13105.0,-9700,8600,13510.309278350516
658,50,1.8000000000000007,0.1,0.2,2933,45.82338902147971,2.3216774633481077,16582.0,-8600,7400,19281.39534883721
659,50,1.8000000000000007,0.1,0.30000000000000004,2423,44.6553858852662,2.3871399092034666,14836.0,-8100,5800,18316.04938271605
660,50,1.8000000000000007,0.1,0.4,2002,44.205794205794206,2.450959040959041,16051.0,-6700,4700,23956.716417910447
661,50,1.8000000000000007,0.1,0.5,1570,43.69426751592357,2.5264458598726116,15961.0,-5800,5100,27518.965517241377
662,50,1.8000000000000007,0.1,0.6,1351,42.93116210214656,2.5706513693560327,13980.0,-5200,4900,26884.615384615387
663,50,1.8000000000000007,0.1,0.7000000000000001,1128,42.5531914893617,2.62238475177305,13232.0,-5000,3700,26464.0
664,50,1.8000000000000007,0.1,0.8,879,42.889647326507394,2.6920477815699657,13637.0,-4200,3500,32469.047619047622
665,50,1.8000000000000007,0.1,0.9,724,43.508287292817684,2.7428729281767956,13905.0,-3800,3600,36592.10526315789
666,50,1.8000000000000007,0.15000000000000002,0.1,3880,46.881443298969074,2.223216494845361,12747.0,-9700,7300,13141.237113402061
667,50,1.8000000000000007,0.15000000000000002,0.2,2927,45.78066279467031,2.321609156132559,16224.0,-8600,7100,18865.116279069767
668,50,1.8000000000000007,0.15000000000000002,0.30000000000000004,2418,44.5822994210091,2.387080231596361,14378.0,-7900,5900,18200.0
669,50,1.8000000000000007,0.15000000000000002,0.4,1998,44.14414414414414,2.450885885885886,15706.0,-6700,4900,23441.791044776117
670,50,1.8000000000000007,0.15000000000000002,0.5,1567,43.65028717294193,2.5263369495851946,15736.0,-5700,5000,27607.01754385965
671,50,1.8000000000000007,0.15000000000000002,0.6,1348,42.87833827893175,2.5706231454005937,13755.0,-5400,4900,25472.222222222223
672,50,1.8000000000000007,0.15000000000000002,0.7000000000000001,1125,42.48888888888889,2.622488888888889,13007.0,-4900,3600,26544.897959183676
673,50,1.8000000000000007,0.15000000000000002,0.8,876,42.80821917808219,2.692420091324201,13412.0,-4200,3400,31933.333333333332
674,50,1.8000000000000007,0.15000000000000002,0.9,721,43.41192787794729,2.743536754507628,13680.0,-3900,3500,35076.92307692308
675,50,1.8000000000000007,0.2,0.1,3877,46.840340469435134,2.223438225432035,12466.0,-9700,8200,12851.546391752578
676,50,1.8000000000000007,0.2,0.2,2926,45.76213260423786,2.321667805878332,16109.0,-8600,7100,18731.39534883721
677,50,1.8000000000000007,0.2,0.30000000000000004,2417,44.559371121224665,2.3871783202316923,14263.0,-7900,5900,18054.430379746835
678,50,1.8000000000000007,0.2,0.4,1997,44.11617426139209,2.4510365548322484,15591.0,-6700,4600,23270.149253731342
679,50,1.8000000000000007,0.2,0.5,1567,43.65028717294193,2.5263369495851946,15736.0,-5700,5000,27607.01754385965
680,50,1.8000000000000007,0.2,0.6,1348,42.87833827893175,2.5706231454005937,13755.0,-5400,4900,25472.222222222223
681,50,1.8000000000000007,0.2,0.7000000000000001,1125,42.48888888888889,2.622488888888889,13007.0,-4900,3600,26544.897959183676
682,50,1.8000000000000007,0.2,0.8,876,42.80821917808219,2.692420091324201,13412.0,-4200,3400,31933.333333333332
683,50,1.8000000000000007,0.2,0.9,721,43.41192787794729,2.743536754507628,13680.0,-3900,3500,35076.92307692308
684,50,1.8000000000000007,0.25,0.1,3875,46.83870967741935,2.223334193548387,12446.0,-8400,8600,14816.666666666666
685,50,1.8000000000000007,0.25,0.2,2924,45.75923392612859,2.321597127222982,16089.0,-8600,6700,18708.13953488372
686,50,1.8000000000000007,0.25,0.30000000000000004,2415,44.55486542443064,2.3871469979296065,14243.0,-7900,5900,18029.113924050635
687,50,1.8000000000000007,0.25,0.4,1995,44.11027568922306,2.451062656641604,15571.0,-6700,5800,23240.298507462685
688,50,1.8000000000000007,0.25,0.5,1566,43.67816091954023,2.5262579821200513,15836.0,-6400,5000,24743.75
689,50,1.8000000000000007,0.25,0.6,1347,42.910170749814405,2.5705642167780254,13855.0,-5500,4900,25190.909090909092
690,50,1.8000000000000007,0.25,0.7000000000000001,1124,42.52669039145908,2.622464412811388,13107.0,-4200,3600,31207.142857142855
691,50,1.8000000000000007,0.25,0.8,875,42.857142857142854,2.6924685714285714,13512.0,-4200,3400,32171.428571428572
692,50,1.8000000000000007,0.25,0.9,720,43.47222222222222,2.7436666666666665,13780.0,-3900,3500,35333.33333333333
693,50,1.8000000000000007,0.3,0.1,3864,46.92028985507246,2.222851966873706,13036.0,-9800,7800,13302.040816326531
694,50,1.8000000000000007,0.3,0.2,2915,45.83190394511149,2.3211080617495714,16479.0,-7800,7100,21126.923076923078
695,50,1.8000000000000007,0.3,0.30000000000000004,2407,44.61985874532613,2.386659742417948,14533.0,-6100,5500,23824.590163934427
696,50,1.8000000000000007,0.3,0.4,1988,44.16498993963783,2.4505533199195173,15761.0,-6600,5100,23880.303030303032
697,50,1.8000000000000007,0.3,0.5,1559,43.74599101988454,2.5259461193072483,16026.0,-6600,4100,24281.81818181818
698,50,1.8000000000000007,0.3,0.6,1341,42.95302013422819,2.57020879940343,13945.0,-6100,4900,22860.655737704918
699,50,1.8000000000000007,0.3,0.7000000000000001,1120,42.589285714285715,2.621785714285714,13227.0,-5200,3600,25436.53846153846
700,50,1.8000000000000007,0.3,0.8,871,42.93915040183697,2.6919173363949485,13632.0,-4300,3300,31702.325581395347
701,50,1.8000000000000007,0.3,0.9,716,43.575418994413404,2.7432821229050277,13900.0,-3700,3500,37567.56756756757
702,50,1.8000000000000007,0.35000000000000003,0.1,3859,46.9292562840114,2.2222466960352425,12926.0,-9900,7900,13056.565656565655
703,50,1.8000000000000007,0.35000000000000003,0.2,2910,45.84192439862543,2.320474226804124,16369.0,-7000,7100,23384.285714285717
704,50,1.8000000000000007,0.35000000000000003,0.30000000000000004,2402,44.62947543713572,2.386028309741882,14423.0,-7500,6000,19230.666666666668
705,50,1.8000000000000007,0.35000000000000003,0.4,1983,44.175491679273826,2.4499495713565307,15651.0,-6200,5300,25243.548387096773
706,50,1.8000000000000007,0.35000000000000003,0.5,1555,43.729903536977496,2.525209003215434,15816.0,-6600,4400,23963.636363636364
707,50,1.8000000000000007,0.35000000000000003,0.6,1337,42.93193717277487,2.5694839192221393,13735.0,-5300,4400,25915.09433962264
708,50,1.8000000000000007,0.35000000000000003,0.7000000000000001,1116,42.562724014336915,2.6211021505376344,13017.0,-4700,3900,27695.74468085106
709,50,1.8000000000000007,0.35000000000000003,0.8,867,42.90657439446367,2.691361014994233,13422.0,-4300,3300,31213.953488372095
710,50,1.8000000000000007,0.35000000000000003,0.9,712,43.53932584269663,2.742893258426966,13690.0,-3700,3000,37000.0
711,50,1.8000000000000007,0.4,0.1,3847,46.9196776709124,2.221861190538082,12699.0,-9200,8100,13803.260869565218
712,50,1.8000000000000007,0.4,0.2,2899,45.80889962055881,2.3202000689893065,16042.0,-8300,7100,19327.710843373494
713,50,1.8000000000000007,0.4,0.30000000000000004,2392,44.565217391304344,2.385857023411371,13996.0,-6400,6200,21868.75
714,50,1.8000000000000007,0.4,0.4,1975,44.151898734177216,2.4497113924050633,15444.0,-6400,5100,24131.25
715,50,1.8000000000000007,0.4,0.5,1547,43.69747899159664,2.525294117647059,15609.0,-6500,4200,24013.846153846152
716,50,1.8000000000000007,0.4,0.6,1330,42.857142857142854,2.569609022556391,13428.0,-5300,4100,25335.849056603773
717,50,1.8000000000000007,0.4,0.7000000000000001,1110,42.52252252252252,2.621288288288288,12840.0,-4600,3500,27913.043478260868
718,50,1.8000000000000007,0.4,0.8,862,42.92343387470998,2.69169373549884,13380.0,-4300,3500,31116.279069767443
719,50,1.8000000000000007,0.4,0.9,707,43.56435643564357,2.7436633663366337,13648.0,-4100,2900,33287.80487804878
720,50,1.8000000000000007,0.45,0.1,3835,46.883963494132985,2.2203650586701436,12054.0,-9000,7300,13393.333333333334
721,50,1.8000000000000007,0.45,0.2,2887,45.75684101143055,2.3186214063041217,15397.0,-8300,6800,18550.602409638555
722,50,1.8000000000000007,0.45,0.30000000000000004,2380,44.495798319327726,2.3842731092436975,13351.0,-6300,6000,21192.06349206349
723,50,1.8000000000000007,0.45,0.4,1963,44.065206316861946,2.448181355068772,14799.0,-6300,5800,23490.47619047619
724,50,1.8000000000000007,0.45,0.5,1535,43.583061889250814,2.523928338762215,14964.0,-6200,4800,24135.483870967742
725,50,1.8000000000000007,0.45,0.6,1318,42.716236722306526,2.568421851289833,12783.0,-5200,5100,24582.692307692305
726,50,1.8000000000000007,0.45,0.7000000000000001,1098,42.349726775956285,2.6204280510018214,12195.0,-4500,4000,27100.0
727,50,1.8000000000000007,0.45,0.8,852,42.72300469483568,2.690774647887324,12770.0,-4600,3800,27760.869565217392
728,50,1.8000000000000007,0.45,0.9,699,43.34763948497854,2.7424463519313305,13083.0,-4100,3500,31909.756097560978
729,50,1.9000000000000008,0.05,0.1,3264,45.86397058823529,2.297564338235294,15547.0,-8900,7200,17468.539325842696
730,50,1.9000000000000008,0.05,0.2,2803,45.48697823760257,2.3460292543703174,17207.0,-9300,7100,18502.15053763441
731,50,1.9000000000000008,0.05,0.30000000000000004,2395,44.38413361169103,2.3956659707724426,14421.0,-7500,6300,19228.0
732,50,1.9000000000000008,0.05,0.4,2008,44.223107569721115,2.4511653386454184,16218.0,-7000,5000,23168.571428571428
733,50,1.9000000000000008,0.05,0.5,1576,43.71827411167513,2.5264213197969543,16128.0,-6100,4700,26439.344262295082
734,50,1.9000000000000008,0.05,0.6,1357,42.96241709653648,2.570427413411938,14147.0,-6400,4500,22104.6875
735,50,1.9000000000000008,0.05,0.7000000000000001,1133,42.63018534863195,2.6221270962047663,13499.0,-5000,3700,26998.0
736,50,1.9000000000000008,0.05,0.8,883,42.92185730464326,2.691653454133635,13764.0,-4300,3400,32009.302325581393
737,50,1.9000000000000008,0.05,0.9,727,43.60385144429161,2.74251719394773,14132.0,-3800,3100,37189.47368421053
738,50,1.9000000000000008,0.1,0.1,3257,45.839729812711084,2.297230580288609,15275.0,-9500,7400,16078.947368421052
739,50,1.9000000000000008,0.1,0.2,2796,45.45779685264664,2.3457618025751072,16935.0,-9200,6500,18407.608695652176
740,50,1.9000000000000008,0.1,0.30000000000000004,2389,44.37002930096274,2.3953537044788615,14254.0,-7600,5800,18755.263157894737
